type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,A4:CF:12:24:A1:20,-54,11,1,7,1,1,1,1,0,0,1,-95,1,6,1,4176693,0,122,0,0,4.33038,384,[122 32 7 0 0 0 0 0 0 0 0 0 10 -18 11 -17 11 -17 12 -16 12 -16 13 -15 13 -14 13 -14 13 -13 13 -13 13 -13 13 -12 13 -13 13 -12 13 -12 13 -11 13 -11 12 -11 12 -11 12 -11 12 -11 12 -11 12 -10 11 -11 11 -11 11 -11 0 0 10 -10 10 -10 10 -11 9 -10 9 -11 9 -11 9 -11 8 -11 8 -11 8 -11 7 -11 7 -12 7 -12 7 -12 6 -12 7 -12 6 -13 6 -13 6 -12 6 -12 6 -12 5 -13 5 -13 5 -14 5 -13 4 -13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,A4:CF:12:24:A1:20,-54,11,1,7,1,1,1,1,0,0,1,-95,1,6,1,4277801,0,122,0,0,4.43141,384,[122 32 7 0 0 0 0 0 0 0 0 0 -7 -24 -6 -24 -5 -24 -5 -24 -4 -24 -3 -24 -3 -23 -2 -23 -2 -23 -1 -23 -2 -23 -1 -22 -1 -22 -1 -22 0 -22 0 -21 0 -21 -1 -20 0 -20 0 -20 0 -20 0 -19 -1 -19 -1 -18 -1 -18 -2 -18 0 0 -2 -17 -2 -17 -2 -17 -3 -16 -3 -16 -3 -16 -4 -16 -4 -16 -4 -16 -5 -16 -5 -15 -5 -15 -6 -16 -6 -16 -6 -15 -7 -15 -7 -15 -8 -15 -7 -14 -8 -14 -8 -14 -8 -14 -8 -14 -8 -14 -9 -13 -9 -13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,A4:CF:12:24:A1:20,-54,11,1,7,1,1,1,0,0,0,1,-95,0,6,1,4315645,0,82,0,0,4.46928,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -21 -17 -20 -18 -20 -18 -19 -18 -18 -19 -18 -20 -16 -20 -16 -20 -15 -20 -15 -20 -15 -20 -14 -20 -14 -19 -13 -19 -13 -20 -13 -19 -12 -19 -12 -18 -12 -19 -11 -18 -11 -18 -11 -17 -12 -17 -12 -16 -11 -16 -12 -16 0 0 -12 -15 -11 -15 -12 -14 -12 -14 -12 -14 -12 -14 -12 -13 -12 -13 -12 -13 -13 -12 -13 -12 -13 -11 -14 -11 -14 -11 -14 -11 -14 -10 -14 -10 -15 -10 -15 -10 -15 -10 -15 -10 -14 -10 -15 -9 -15 -9 -15 -8 -16 -8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,A4:CF:12:24:A1:20,-54,11,1,7,1,1,1,1,0,0,1,-95,1,6,1,4378299,0,122,0,0,4.53186,384,[122 32 7 0 0 0 0 0 0 0 0 0 -26 1 -26 0 -25 -1 -25 -2 -25 -3 -25 -3 -23 -4 -24 -4 -23 -5 -23 -4 -22 -5 -22 -6 -22 -5 -21 -5 -21 -6 -20 -6 -21 -6 -20 -6 -20 -6 -19 -6 -19 -5 -18 -5 -18 -4 -18 -4 -18 -4 -18 -4 0 0 -17 -3 -17 -3 -17 -3 -17 -3 -16 -2 -16 -2 -16 -2 -17 -1 -17 -1 -16 0 -16 0 -16 1 -16 1 -16 1 -16 1 -16 1 -15 2 -16 2 -16 2 -16 2 -16 3 -16 3 -16 3 -16 4 -16 4 -16 4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,A4:CF:12:24:A1:20,-54,11,1,7,1,1,1,1,0,0,1,-95,1,6,1,4479684,0,122,0,0,4.63336,384,[122 32 7 0 0 0 0 0 0 0 0 0 -8 -19 -8 -20 -6 -19 -7 -20 -6 -20 -5 -20 -4 -20 -4 -20 -3 -20 -3 -19 -3 -19 -3 -19 -3 -18 -2 -18 -2 -19 -2 -18 -2 -18 -2 -17 -2 -18 -2 -17 -2 -17 -2 -17 -2 -15 -2 -16 -2 -16 -3 -15 0 0 -3 -15 -3 -15 -3 -15 -4 -14 -4 -14 -4 -14 -4 -14 -4 -14 -5 -13 -5 -13 -5 -13 -6 -13 -6 -13 -6 -13 -6 -12 -7 -13 -7 -12 -7 -12 -7 -12 -8 -12 -8 -12 -8 -12 -8 -12 -8 -12 -9 -11 -9 -11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,A4:CF:12:24:A1:20,-53,11,1,7,1,1,1,1,0,0,1,-95,1,6,1,4580686,0,122,0,0,4.73428,384,[122 32 7 0 0 0 0 0 0 0 0 0 -14 -22 -14 -22 -12 -22 -12 -23 -11 -23 -10 -23 -10 -22 -10 -23 -8 -22 -8 -23 -8 -22 -7 -22 -7 -22 -7 -22 -6 -22 -6 -20 -6 -21 -6 -20 -6 -21 -6 -20 -6 -19 -6 -19 -6 -18 -6 -18 -6 -18 -7 -18 0 0 -7 -17 -7 -17 -7 -17 -7 -15 -7 -16 -8 -16 -8 -15 -8 -15 -9 -14 -9 -14 -9 -14 -9 -14 -9 -14 -10 -14 -10 -14 -10 -14 -10 -13 -11 -13 -11 -13 -11 -12 -12 -12 -11 -12 -11 -12 -11 -12 -12 -11 -12 -11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,A4:CF:12:24:A1:20,-54,11,1,7,1,1,1,1,0,0,1,-95,1,6,1,4681695,0,122,0,0,4.83533,384,[122 32 7 0 0 0 0 0 0 0 0 0 -23 11 -24 10 -23 10 -23 9 -23 8 -23 7 -23 6 -23 6 -23 5 -23 5 -22 5 -22 4 -22 4 -22 5 -22 4 -21 3 -21 3 -21 4 -20 4 -20 3 -19 3 -19 3 -18 3 -18 4 -18 4 -18 4 0 0 -17 4 -17 4 -16 5 -16 5 -16 6 -15 5 -15 6 -15 6 -15 6 -15 7 -14 7 -14 8 -14 8 -14 8 -14 8 -14 8 -13 9 -13 9 -13 9 -13 8 -13 9 -13 10 -13 10 -12 11 -12 10 -12 10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,A4:CF:12:24:A1:20,-54,11,1,7,1,1,1,1,0,0,1,-95,1,6,1,4782605,0,122,0,0,4.93622,384,[122 32 7 0 0 0 0 0 0 0 0 0 7 -24 8 -24 8 -23 8 -23 9 -23 10 -22 10 -22 11 -21 10 -21 11 -20 12 -20 12 -19 11 -19 11 -19 12 -19 11 -18 11 -17 11 -17 10 -18 10 -17 10 -17 9 -17 9 -16 9 -16 9 -16 8 -15 0 0 8 -15 7 -16 6 -16 6 -15 6 -16 6 -15 5 -15 5 -16 4 -15 4 -15 4 -15 4 -16 3 -16 3 -16 2 -16 2 -16 2 -16 1 -16 1 -16 0 -16 1 -16 0 -16 0 -16 0 -17 0 -16 0 -16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,A4:CF:12:24:A1:20,-53,11,1,7,1,1,1,1,0,0,1,-95,1,6,1,4883813,0,122,0,0,5.03761,384,[122 32 7 0 0 0 0 0 0 0 0 0 -22 -15 -21 -16 -20 -16 -20 -16 -19 -16 -18 -17 -18 -17 -17 -17 -17 -18 -16 -18 -15 -18 -15 -18 -15 -17 -14 -18 -14 -18 -14 -17 -14 -17 -14 -17 -13 -17 -13 -16 -12 -16 -12 -15 -13 -15 -12 -14 -12 -14 -13 -14 0 0 -12 -13 -12 -13 -12 -12 -13 -12 -13 -12 -12 -12 -12 -11 -13 -11 -13 -11 -13 -10 -14 -10 -14 -10 -14 -9 -14 -9 -14 -9 -14 -9 -14 -8 -15 -8 -15 -8 -15 -8 -15 -8 -15 -7 -15 -7 -15 -6 -15 -6 -15 -6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,A4:CF:12:24:A1:20,-53,11,1,7,1,1,1,1,0,0,1,-95,1,6,1,4984732,0,122,0,0,5.13836,384,[122 32 7 0 0 0 0 0 0 0 0 0 -17 -21 -17 -21 -16 -22 -15 -22 -15 -22 -13 -22 -13 -22 -12 -22 -12 -22 -11 -23 -10 -22 -10 -22 -9 -22 -9 -22 -9 -22 -9 -21 -9 -20 -8 -21 -9 -20 -8 -19 -8 -19 -8 -19 -8 -19 -8 -18 -7 -18 -8 -17 0 0 -8 -17 -9 -17 -8 -15 -10 -16 -9 -15 -9 -15 -9 -14 -10 -15 -10 -14 -11 -14 -11 -14 -11 -13 -11 -13 -11 -13 -12 -13 -12 -12 -12 -13 -13 -12 -13 -12 -13 -12 -13 -12 -12 -11 -13 -12 -13 -11 -13 -10 -13 -10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,A4:CF:12:24:A1:20,-53,11,1,7,1,1,1,1,0,0,1,-95,1,6,1,5085750,0,122,0,0,5.23933,384,[122 32 7 0 0 0 0 0 0 0 0 0 24 11 23 11 22 12 22 13 21 13 21 14 20 13 19 14 19 14 19 15 18 14 18 14 17 14 16 14 16 15 15 15 16 14 15 14 15 14 15 13 14 13 14 12 15 12 14 12 14 12 14 11 0 0 13 11 14 10 13 9 14 10 14 9 14 9 13 8 14 8 14 8 14 8 14 7 14 7 14 7 14 6 15 6 15 6 15 5 15 5 15 5 15 5 16 5 15 4 15 4 15 3 15 3 15 3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,A4:CF:12:24:A1:20,-53,11,1,7,1,1,1,1,0,0,1,-95,1,6,1,5186698,0,122,0,0,5.34037,384,[122 32 7 0 0 0 0 0 0 0 0 0 5 -27 6 -26 7 -26 7 -26 8 -26 9 -25 9 -24 10 -23 10 -22 10 -23 10 -22 10 -21 10 -21 10 -21 11 -20 11 -20 10 -20 10 -19 10 -19 10 -19 10 -19 10 -18 9 -18 8 -18 8 -18 8 -17 0 0 7 -17 7 -17 6 -17 6 -17 6 -17 6 -17 5 -17 5 -18 4 -16 4 -17 3 -16 3 -17 2 -17 3 -17 2 -17 2 -17 1 -18 1 -17 1 -17 1 -17 1 -17 0 -17 0 -18 -1 -18 -1 -17 -1 -17 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,A4:CF:12:24:A1:20,-54,11,1,7,1,1,1,1,0,0,1,-95,1,6,1,5287692,0,122,0,0,5.44131,384,[122 32 7 0 0 0 0 0 0 0 0 0 -13 -17 -12 -18 -11 -18 -11 -19 -10 -19 -10 -19 -9 -18 -9 -19 -8 -18 -8 -18 -7 -18 -7 -18 -7 -18 -6 -18 -6 -18 -6 -17 -6 -17 -6 -17 -6 -17 -6 -16 -6 -16 -6 -16 -6 -15 -6 -15 -5 -15 -6 -15 0 0 -6 -14 -6 -13 -6 -14 -7 -13 -7 -13 -7 -13 -7 -12 -8 -13 -8 -12 -8 -12 -8 -12 -8 -12 -9 -12 -9 -12 -9 -11 -9 -11 -9 -11 -10 -11 -10 -10 -10 -10 -10 -10 -10 -10 -10 -10 -10 -10 -11 -10 -11 -10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,A4:CF:12:24:A1:20,-53,11,1,7,1,1,1,0,0,0,1,-95,0,6,1,5315538,0,82,0,0,5.46908,384,[82 -96 4 0 0 0 0 0 0 0 0 0 25 -1 25 0 25 0 24 1 25 2 24 3 24 3 24 3 23 4 23 4 22 5 22 6 21 6 21 6 21 6 20 6 20 6 20 6 20 5 19 5 19 5 18 5 18 5 18 5 17 4 18 4 0 0 17 3 17 3 16 3 17 3 16 2 16 1 16 1 16 0 16 1 17 0 16 1 16 0 16 0 16 -1 16 -1 16 -1 15 -2 16 -3 16 -2 16 -2 16 -3 15 -4 16 -3 15 -4 15 -4 15 -4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,A4:CF:12:24:A1:20,-53,11,1,7,1,1,1,1,0,0,1,-95,1,6,1,5388454,0,122,0,0,5.54218,384,[122 32 7 0 0 0 0 0 0 0 0 0 -25 4 -26 3 -25 2 -26 1 -25 1 -26 0 -24 0 -25 -1 -24 -1 -24 -1 -24 -2 -23 -3 -22 -3 -22 -3 -23 -3 -22 -3 -22 -3 -21 -3 -21 -3 -20 -2 -20 -2 -19 -2 -19 -2 -19 -2 -19 -1 -19 -1 0 0 -18 -1 -18 0 -17 1 -18 0 -17 1 -17 1 -16 2 -17 2 -17 2 -17 2 -17 2 -17 3 -16 4 -16 4 -16 4 -16 4 -16 5 -16 5 -16 5 -15 6 -15 6 -15 7 -15 7 -15 7 -15 6 -15 7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,A4:CF:12:24:A1:20,-54,11,1,7,1,1,1,1,0,0,1,-95,1,6,1,5489723,0,122,0,0,5.64336,384,[122 32 7 0 0 0 0 0 0 0 0 0 8 23 7 23 7 24 6 24 5 24 5 23 4 23 3 23 3 23 2 23 2 22 1 21 2 21 1 21 1 21 1 21 1 20 1 20 1 19 1 19 1 19 1 18 2 18 2 18 2 17 2 17 0 0 2 16 3 17 3 16 3 16 3 15 4 15 4 15 5 15 5 14 5 15 6 14 6 14 6 14 6 14 7 13 7 13 7 14 8 13 8 13 8 13 8 13 8 12 9 12 9 12 9 12 9 12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,A4:CF:12:24:A1:20,-54,11,1,7,1,1,1,1,0,0,1,-95,1,6,1,5590704,0,122,0,0,5.74432,384,[122 32 7 0 0 0 0 0 0 0 0 0 -8 23 -9 22 -10 22 -11 21 -11 22 -12 20 -12 19 -12 19 -12 19 -13 19 -12 18 -13 17 -12 17 -13 17 -13 17 -13 16 -12 16 -12 16 -12 15 -12 15 -12 15 -11 14 -11 14 -11 14 -10 14 -10 14 0 0 -10 13 -9 14 -9 14 -8 14 -8 14 -7 14 -7 14 -7 14 -7 14 -7 14 -6 14 -6 15 -5 15 -5 15 -5 14 -4 14 -4 15 -4 14 -4 15 -3 14 -3 15 -3 15 -2 15 -2 15 -2 15 -2 14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,A4:CF:12:24:A1:20,-54,11,1,7,1,1,1,1,0,0,1,-95,1,6,1,5691789,0,122,0,0,5.84546,384,[122 32 7 0 0 0 0 0 0 0 0 0 -21 -15 -20 -16 -19 -16 -19 -16 -18 -17 -18 -17 -17 -17 -16 -17 -15 -17 -15 -17 -15 -17 -14 -17 -14 -17 -14 -17 -14 -17 -13 -17 -13 -16 -13 -16 -12 -16 -13 -15 -12 -15 -12 -15 -13 -15 -12 -14 -11 -14 -12 -13 0 0 -12 -13 -12 -12 -12 -12 -12 -12 -12 -11 -12 -11 -12 -10 -13 -10 -13 -10 -14 -10 -13 -9 -13 -9 -13 -9 -14 -9 -14 -8 -14 -8 -14 -7 -15 -8 -15 -7 -15 -7 -15 -7 -15 -7 -15 -6 -15 -6 -15 -6 -15 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,A4:CF:12:24:A1:20,-54,11,1,7,1,1,1,1,0,0,1,-95,1,6,1,5792693,0,122,0,0,5.94628,384,[122 32 7 0 0 0 0 0 0 0 0 0 3 -25 3 -25 4 -24 5 -25 6 -25 7 -24 7 -23 7 -22 8 -22 8 -22 7 -22 8 -21 8 -20 8 -21 8 -20 8 -19 8 -19 8 -18 8 -19 8 -18 8 -18 7 -18 7 -17 6 -17 6 -17 6 -17 0 0 5 -16 5 -17 5 -17 4 -16 4 -17 4 -17 3 -16 3 -17 3 -15 2 -16 1 -16 1 -16 1 -16 1 -16 0 -16 0 -16 0 -16 -1 -17 -1 -16 -1 -16 -1 -16 -1 -17 -2 -17 -2 -16 -3 -16 -2 -16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,A4:CF:12:24:A1:20,-54,11,1,7,1,1,1,1,0,0,1,-95,1,6,1,5893817,0,122,0,0,6.0475,384,[122 32 7 0 0 0 0 0 0 0 0 0 19 15 19 16 18 16 18 16 17 17 16 17 16 17 15 17 15 17 14 18 13 18 12 18 12 17 12 18 12 17 11 17 11 16 11 16 11 16 11 15 11 15 11 14 11 15 10 14 9 14 10 14 0 0 10 13 10 13 10 12 11 12 11 11 11 11 11 10 11 10 12 10 12 10 12 10 11 10 12 10 12 9 13 8 13 8 12 8 13 8 13 7 14 7 13 7 13 7 13 7 13 7 13 7 13 6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,A4:CF:12:24:A1:20,-54,11,1,7,1,1,1,1,0,0,1,-95,1,6,1,5994709,0,122,0,0,6.14837,384,[122 32 7 0 0 0 0 0 0 0 0 0 22 11 21 12 20 13 20 13 20 13 19 14 18 14 17 14 17 15 17 15 16 14 15 15 15 15 15 15 15 14 15 15 14 14 14 14 14 13 13 13 13 13 13 12 13 12 13 11 13 12 13 11 0 0 13 11 13 10 12 10 13 10 12 8 13 9 12 8 13 8 13 8 14 8 13 7 13 7 14 7 14 6 14 6 14 6 14 5 14 5 14 5 15 4 15 4 14 4 15 4 14 3 15 3 15 3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,A4:CF:12:24:A1:20,-54,11,1,7,1,1,1,1,0,0,1,-95,1,6,1,6095761,0,122,0,0,6.24941,384,[122 32 7 0 0 0 0 0 0 0 0 0 -25 -2 -25 -3 -25 -3 -25 -4 -24 -5 -24 -6 -23 -6 -23 -7 -23 -7 -22 -7 -22 -7 -21 -8 -21 -8 -20 -8 -20 -8 -20 -8 -20 -8 -19 -7 -19 -7 -19 -7 -18 -7 -18 -7 -18 -7 -17 -6 -17 -6 -17 -6 0 0 -16 -5 -16 -5 -16 -4 -16 -4 -16 -4 -16 -4 -16 -3 -16 -3 -16 -3 -16 -2 -16 -2 -16 -2 -16 -1 -16 0 -16 -1 -16 0 -16 0 -16 0 -16 0 -16 0 -16 1 -16 1 -16 1 -15 2 -15 2 -16 2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,A4:CF:12:24:A1:20,-54,11,1,7,1,1,1,1,0,0,1,-95,1,6,1,6196644,0,122,0,0,6.35031,384,[122 32 7 0 0 0 0 0 0 0 0 0 -21 20 -21 18 -21 18 -21 17 -22 17 -22 16 -22 15 -22 14 -22 14 -22 13 -22 12 -22 11 -21 12 -21 11 -21 11 -21 11 -21 10 -20 10 -20 10 -19 10 -19 10 -18 10 -19 10 -18 9 -18 10 -17 10 0 0 -16 10 -16 11 -15 11 -15 10 -15 11 -14 11 -14 11 -14 11 -13 11 -13 12 -12 12 -13 12 -12 13 -12 13 -12 13 -12 13 -11 14 -11 13 -11 14 -10 13 -10 14 -10 15 -10 15 -9 15 -9 14 -9 14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,A4:CF:12:24:A1:20,-54,11,1,7,1,1,1,1,0,0,1,-95,1,6,1,6297719,0,122,0,0,6.45133,384,[122 32 7 0 0 0 0 0 0 0 0 0 21 -13 21 -12 21 -12 21 -11 22 -11 21 -10 21 -9 21 -8 21 -8 21 -8 21 -6 21 -6 20 -6 20 -6 20 -6 20 -5 19 -5 19 -5 19 -5 19 -6 18 -6 17 -6 17 -5 17 -5 17 -5 16 -5 0 0 15 -6 16 -6 15 -6 15 -6 14 -7 14 -8 14 -8 14 -8 13 -7 13 -8 13 -8 13 -8 13 -9 12 -9 13 -9 13 -9 12 -10 12 -10 12 -10 12 -10 11 -10 11 -11 11 -11 11 -12 11 -11 11 -11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,A4:CF:12:24:A1:20,-54,11,1,7,1,1,1,1,0,0,1,-95,1,6,1,6398773,0,122,0,0,6.55243,384,[122 32 7 0 0 0 0 0 0 0 0 0 21 -13 21 -12 22 -11 22 -11 22 -11 22 -10 22 -9 22 -9 22 -7 21 -8 21 -7 21 -7 20 -6 21 -6 20 -6 20 -5 20 -5 19 -5 19 -6 19 -5 18 -6 18 -6 17 -5 17 -6 17 -6 16 -6 0 0 16 -6 16 -6 15 -7 15 -6 15 -7 14 -8 14 -8 14 -8 13 -7 13 -9 13 -8 13 -9 13 -9 12 -10 13 -9 12 -10 11 -11 12 -11 11 -11 11 -11 11 -11 11 -11 11 -12 10 -12 10 -12 10 -11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,A4:CF:12:24:A1:20,-54,11,1,7,1,1,1,1,0,0,1,-95,1,6,1,6499738,0,122,0,0,6.65339,384,[122 32 7 0 0 0 0 0 0 0 0 0 17 17 16 17 16 18 15 18 15 19 14 18 13 18 13 19 12 19 12 19 12 18 11 18 11 18 11 17 10 17 10 18 9 17 10 17 10 16 10 16 10 15 10 15 10 15 9 14 10 14 10 13 0 0 10 13 10 13 10 12 10 13 10 11 11 11 10 10 11 10 11 10 12 10 12 9 11 9 12 9 12 8 13 9 12 8 13 8 13 7 13 7 13 7 13 7 13 6 14 6 13 5 14 5 14 5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,A4:CF:12:24:A1:20,-54,11,1,7,1,1,1,1,0,0,1,-95,1,6,1,6600728,0,122,0,0,6.75443,384,[122 32 7 0 0 0 0 0 0 0 0 0 12 -22 13 -21 13 -21 13 -21 14 -21 14 -19 14 -18 15 -18 15 -17 15 -18 15 -17 15 -16 15 -16 15 -16 15 -16 14 -15 14 -14 14 -14 14 -15 13 -15 13 -14 13 -14 12 -14 12 -14 12 -14 11 -14 0 0 10 -14 10 -14 10 -14 9 -13 9 -14 9 -14 8 -14 8 -15 8 -14 7 -14 7 -14 6 -15 6 -15 6 -15 6 -14 6 -15 5 -16 5 -15 4 -15 4 -15 4 -15 4 -16 3 -16 3 -16 3 -16 2 -15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,A4:CF:12:24:A1:20,-54,11,1,7,1,1,1,1,0,0,1,-95,1,6,1,6701707,0,122,0,0,6.85536,384,[122 32 7 0 0 0 0 0 0 0 0 0 -6 -26 -5 -26 -4 -26 -4 -26 -3 -27 -2 -26 -1 -25 -1 -25 0 -25 0 -25 0 -25 0 -24 0 -23 1 -24 1 -24 2 -23 2 -22 2 -22 1 -22 2 -21 1 -22 1 -21 1 -21 0 -20 0 -20 0 -19 0 0 0 -19 0 -19 0 -19 -1 -18 -1 -18 -2 -18 -2 -18 -2 -18 -3 -17 -3 -17 -4 -17 -4 -17 -4 -18 -4 -18 -4 -17 -5 -17 -5 -17 -6 -17 -6 -17 -6 -17 -6 -17 -5 -17 -6 -17 -7 -16 -7 -16 -7 -16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,A4:CF:12:24:A1:20,-54,11,1,7,1,1,1,1,0,0,1,-95,1,6,1,6802701,0,122,0,0,6.95632,384,[122 32 7 0 0 0 0 0 0 0 0 0 15 18 14 19 13 20 13 19 12 20 11 19 11 19 10 19 9 20 9 20 9 20 8 19 8 19 7 19 7 18 7 19 7 18 7 18 7 18 7 17 6 16 6 16 7 17 7 15 6 15 7 15 0 0 7 14 7 14 7 14 8 14 8 13 8 13 8 12 8 12 8 12 9 12 9 12 9 12 9 11 9 11 10 11 10 11 10 11 11 10 11 10 11 10 11 10 11 9 11 10 11 9 12 9 12 8 0 0 0 0 0 0 0 0 0 0 ]
